stock_id,rows,first,last
6286,313,2015-01-05,2016-04-20
6287,2542,2015-01-05,2025-06-20
6288,1765,2018-05-09,2025-08-04
6289,1876,2015-01-05,2022-09-23
6290,2850,2015-01-05,2026-09-11
6291,2827,2015-01-05,2026-09-11
6292,2850,2015-01-05,2026-09-11
6294,2850,2015-01-05,2026-09-11
6298,908,2015-01-05,2018-09-17
6404,2162,2015-01-05,2023-11-21
6405,2850,2015-01-05,2026-09-11
6407,7,2026-09-03,2026-09-11
6409,2850,2015-01-05,2026-09-11
6411,2850,2015-01-05,2026-09-11
6412,2850,2015-01-05,2026-09-11
6414,2850,2015-01-05,2026-09-11
6415,2845,2015-01-05,2026-09-11
6416,2051,2018-04-16,2026-09-11
6417,2666,2015-10-08,2026-09-11
6418,1843,2019-02-18,2026-09-11
6419,2843,2015-01-05,2026-09-11
6422,910,2015-01-05,2018-09-19
6423,568,2024-05-15,2026-09-11
6425,1857,2019-01-18,2026-09-11
6426,2850,2015-01-05,2026-09-11
6428,7,2026-09-03,2026-09-11
6431,2850,2015-01-05,2026-09-11
6432,2763,2015-05-20,2026-09-11
6434,7,2026-09-03,2026-09-11
6435,2603,2016-01-07,2026-09-11
6438,2291,2017-04-25,2026-09-11
6441,2182,2017-09-27,2026-09-11
6442,2726,2015-07-14,2026-09-11
6443,2665,2015-10-01,2026-09-11
6446,2477,2016-07-19,2026-09-11
6449,2850,2015-01-05,2026-09-11
6451,2835,2015-01-26,2026-09-11
6452,1323,2015-03-25,2020-08-17
6456,2746,2015-06-12,2026-09-11
6457,2331,2015-06-12,2024-12-25
6461,2057,2018-03-28,2026-09-11
6462,2613,2015-12-23,2026-09-11
6464,2618,2015-12-16,2026-09-11
6465,2622,2015-11-20,2026-09-11
6467,7,2026-09-03,2026-09-11
6469,2551,2016-03-30,2026-09-11
6470,2649,2015-11-03,2026-09-11
6472,2295,2017-04-19,2026-09-11
6473,7,2026-09-03,2026-09-11
6474,193,2025-11-25,2026-09-11
6477,2496,2016-06-21,2026-09-11
6482,2502,2016-06-13,2026-09-11
6483,7,2026-09-03,2026-09-11
6485,2639,2015-11-17,2026-09-11
6486,2431,2016-09-13,2026-09-11
6488,2673,2015-09-25,2026-09-11
6491,1687,2019-10-07,2026-09-11
6492,2292,2017-04-24,2026-09-11
6493,7,2026-09-03,2026-09-11
6494,2526,2016-05-09,2026-09-11
6496,2598,2016-01-07,2026-09-11
6497,795,2017-06-01,2020-08-24
6498,324,2025-05-20,2026-09-11
6499,2471,2016-07-27,2026-09-11
6504,2850,2015-01-05,2026-09-11
6505,2850,2015-01-05,2026-09-11
6506,2850,2015-01-05,2026-09-11
6508,2850,2015-01-05,2026-09-11
6509,2850,2015-01-05,2026-09-11
6510,2555,2016-03-24,2026-09-11
6512,2539,2016-03-25,2026-09-11
6514,2159,2015-12-02,2024-10-08
6515,1370,2021-01-20,2026-09-11
6516,1793,2019-05-06,2026-09-11
6517,904,2022-12-15,2026-09-11
6518,7,2026-09-03,2026-09-11
6523,2498,2016-06-16,2026-09-11
6525,2544,2016-04-12,2026-09-11
6526,705,2023-10-19,2026-09-11
6527,1631,2019-12-25,2026-09-11
6530,2101,2018-01-23,2026-09-11
6531,2504,2016-05-31,2026-09-11
6532,2429,2016-09-26,2026-09-11
6533,2319,2017-03-14,2026-09-11
6534,660,2023-12-21,2026-09-11
6535,2429,2016-09-26,2026-09-11
6536,7,2026-09-03,2026-09-11
6538,2413,2016-10-21,2026-09-11
6539,7,2026-09-03,2026-09-11
6541,2156,2017-10-26,2026-09-11
6542,2435,2016-09-08,2026-09-11
6543,7,2026-09-03,2026-09-11
6546,1048,2022-05-24,2026-09-11
6547,2050,2018-04-17,2026-09-11
6548,2422,2016-09-13,2026-09-11
6549,7,2026-09-03,2026-09-11
6550,1040,2022-06-06,2026-09-11
6552,2351,2017-01-10,2026-09-11
6554,353,2016-12-12,2018-05-23
6555,7,2026-09-03,2026-09-11
6556,2159,2017-10-31,2026-09-11
6558,1888,2018-12-05,2026-09-11
6559,7,2026-09-03,2026-09-11
6560,2346,2017-01-24,2026-09-11
6561,2016,2018-06-05,2026-09-11
6563,7,2026-09-03,2026-09-11
6564,7,2026-09-03,2026-09-11
6565,7,2026-09-03,2026-09-11
6568,2365,2016-12-28,2026-09-11
6569,2370,2016-12-21,2026-09-11
6570,2131,2017-12-11,2026-09-11
6572,7,2026-09-03,2026-09-11
6573,2183,2017-09-26,2026-09-11
6574,2199,2017-09-04,2026-09-11
6576,1999,2018-06-29,2026-09-11
6577,2314,2017-03-21,2026-09-11
6578,1942,2018-09-18,2026-09-11
6579,2209,2017-08-21,2026-09-11
6580,7,2026-09-03,2026-09-11
6581,2096,2018-01-30,2026-09-11
6582,2257,2017-06-14,2026-09-11
6583,7,2026-09-03,2026-09-11
6584,809,2023-05-18,2026-09-11
6585,1050,2022-05-20,2026-09-11
6586,7,2026-09-03,2026-09-11
6588,1511,2020-07-01,2026-09-11
6589,1755,2019-06-28,2026-09-11
6590,1870,2018-12-24,2026-09-11
6591,2118,2017-12-28,2026-09-11
6592,1644,2019-12-09,2026-09-11
6592A,930,2022-09-26,2026-09-11
6592B,726,2023-09-01,2026-09-11
6593,2157,2017-11-03,2026-09-11
6594,1444,2017-04-28,2023-03-23
6595,7,2026-09-03,2026-09-11
6596,2114,2018-01-04,2026-09-11
6597,314,2025-05-08,2026-09-11
6598,1525,2020-06-09,2026-09-11
6599,7,2026-09-03,2026-09-11
6603,2850,2015-01-05,2026-09-11
6604,7,2026-09-03,2026-09-11
6605,2850,2015-01-05,2026-09-11
6606,844,2023-03-24,2026-09-11
6609,2850,2015-01-05,2026-09-11
6610,7,2026-09-03,2026-09-11
6612,1985,2018-07-18,2026-09-11
6613,2111,2017-12-28,2026-09-11
6614,194,2025-11-25,2026-09-11
6615,2098,2018-01-22,2026-09-11
6616,2110,2018-01-10,2026-09-11
6617,545,2024-06-18,2026-09-11
6618,7,2026-09-03,2026-09-11
6620,174,2025-12-23,2026-09-11
6621,7,2026-09-03,2026-09-11
6622,7,2026-09-03,2026-09-11
6624,1765,2019-05-28,2026-09-11
6625,2090,2018-02-07,2026-09-11
6629,1770,2019-06-06,2026-09-11
6634,7,2026-09-03,2026-09-11
6637,545,2024-06-18,2026-09-11
6638,7,2026-09-03,2026-09-11
6639,7,2026-09-03,2026-09-11
6640,1919,2018-10-23,2026-09-11
6641,1939,2018-09-21,2026-09-11
6642,1696,2019-09-23,2026-09-11
6643,1854,2019-01-23,2026-09-11
6645,660,2023-12-21,2026-09-11
6648,7,2026-09-03,2026-09-11
6649,1769,2019-06-05,2026-09-11
6650,7,2026-09-03,2026-09-11
6651,1362,2021-02-01,2026-09-11
6654,1918,2018-10-23,2026-09-11
6655,1889,2018-11-28,2026-09-11
6657,792,2023-06-12,2026-09-11
6658,695,2023-11-02,2026-09-11
6659,7,2026-09-03,2026-09-11
6661,1354,2021-01-27,2026-09-11
6662,1811,2019-03-26,2026-09-11
6664,1946,2018-09-12,2026-09-11
6665,7,2026-09-03,2026-09-11
6666,1900,2018-11-19,2026-09-11
6667,1904,2018-11-13,2026-09-11
6668,1883,2018-12-12,2026-09-11
6669,1818,2019-03-27,2026-09-11
6670,1879,2018-12-18,2026-09-11
6671,1884,2018-12-11,2026-09-11
6672,1805,2019-04-17,2026-09-11
6673,7,2026-09-03,2026-09-11
6674,1893,2018-11-28,2026-09-11
6676,7,2026-09-03,2026-09-11
6677,7,2026-09-03,2026-09-11
6679,1790,2019-05-09,2026-09-11
6680,1683,2019-09-16,2026-09-11
6682,7,2026-09-03,2026-09-11
6683,1801,2019-04-23,2026-09-11
6684,1237,2021-08-11,2026-09-11
6689,970,2022-09-13,2026-09-11
6690,1672,2019-10-30,2026-09-11
6691,1138,2022-01-03,2026-09-11
6692,629,2024-02-02,2026-09-11
6693,1105,2022-03-01,2026-09-11
6695,933,2022-11-04,2026-09-11
6696,7,2026-09-03,2026-09-11
6697,1630,2019-12-26,2026-09-11
6698,1654,2019-11-25,2026-09-11
6702,504,2015-01-05,2017-01-24
6703,1435,2020-10-20,2026-09-11
6704,7,2026-09-03,2026-09-11
6705,7,2026-09-03,2026-09-11
6706,1636,2019-12-19,2026-09-11
6707,7,2026-09-03,2026-09-11
6708,889,2022-12-29,2026-09-11
6709,7,2026-09-03,2026-09-11
6712,1378,2021-01-08,2026-09-11
6715,1641,2019-12-12,2026-09-11
6716,1574,2020-03-27,2026-09-11
6719,1130,2022-01-13,2026-09-11
6720,431,2024-12-04,2026-09-11
6721,1054,2022-04-29,2026-09-11
6722,158,2026-01-16,2026-09-11
6723,7,2026-09-03,2026-09-11
6725,170,2025-12-30,2026-09-11
6727,1405,2020-12-01,2026-09-11
6728,1386,2020-12-25,2026-09-11
6729,7,2026-09-03,2026-09-11
6730,179,2025-12-10,2026-09-11
6732,1526,2020-06-08,2026-09-11
6733,1364,2021-01-28,2026-09-11
6734,7,2026-09-03,2026-09-11
6735,1064,2022-04-29,2026-09-11
6737,7,2026-09-03,2026-09-11
6738,7,2026-09-03,2026-09-11
6739,493,2024-09-02,2026-09-11
6741,1292,2021-05-25,2026-09-11
6742,672,2023-12-05,2026-09-11
6743,1396,2020-12-14,2026-09-11
6744,7,2026-09-03,2026-09-11
6747,1179,2021-01-19,2025-11-26
6748,7,2026-09-03,2026-09-11
6750,7,2026-09-03,2026-09-11
6751,1386,2020-12-25,2026-09-11
6752,1397,2020-12-10,2026-09-11
6753,854,2023-03-10,2026-09-11
6754,1472,2020-08-25,2026-09-11
6755,7,2026-09-03,2026-09-11
6756,1388,2020-12-24,2026-09-11
6757,749,2023-08-15,2026-09-11
6758,7,2026-09-03,2026-09-11
6761,1177,2021-11-08,2026-09-11
6762,1347,2020-12-18,2026-09-11
6763,1088,2022-03-15,2026-09-11
6767,1358,2021-01-25,2026-09-11
6768,1314,2021-04-22,2026-09-11
6770,1157,2021-12-06,2026-09-11
6771,566,2024-05-17,2026-09-11
6775,7,2026-09-03,2026-09-11
6776,1328,2021-03-31,2026-09-11
6780,7,2026-09-03,2026-09-11
6781,1335,2021-03-22,2026-09-11
6782,917,2022-11-28,2026-09-11
6784,7,2026-09-03,2026-09-11
6785,637,2024-01-24,2026-09-11
6786,7,2026-09-03,2026-09-11
6787,7,2026-09-03,2026-09-11
6788,1204,2021-09-29,2026-09-11
6789,1022,2022-06-30,2026-09-11
6790,1204,2021-09-29,2026-09-11
6791,927,2022-11-14,2026-09-11
6792,1155,2021-12-08,2026-09-11
6793,7,2026-09-03,2026-09-11
6794,564,2024-05-21,2026-09-11
6796,1042,2022-06-01,2026-09-11
6797,7,2026-09-03,2026-09-11
6798,7,2026-09-03,2026-09-11
6799,1056,2022-05-12,2026-09-11
6803,2850,2015-01-05,2026-09-11
6804,1083,2022-03-31,2026-09-11
6805,690,2023-11-09,2026-09-11
6806,1113,2021-11-15,2026-06-22
6807,1068,2022-04-25,2026-09-11
6808,7,2026-09-03,2026-09-11
6810,7,2026-09-03,2026-09-11
6811,994,2022-08-09,2026-09-11
6812,7,2026-09-03,2026-09-11
6814,7,2026-09-03,2026-09-11
6815,7,2026-09-03,2026-09-11
6816,7,2026-09-03,2026-09-11
6817,7,2026-09-03,2026-09-11
6818,7,2026-09-03,2026-09-11
6819,7,2026-09-03,2026-09-11
6820,7,2026-09-03,2026-09-11
6821,807,2023-05-22,2026-09-11
6823,1022,2022-06-30,2026-09-11
6825,7,2026-09-03,2026-09-11
6826,7,2026-09-03,2026-09-11
6827,7,2026-09-03,2026-09-11
6829,1097,2022-03-11,2026-09-11
6830,978,2022-08-31,2026-09-11
6831,194,2025-11-25,2026-09-11
6832,7,2026-09-03,2026-09-11
6833,7,2026-09-03,2026-09-11
6834,977,2022-09-01,2026-09-11
6835,929,2022-11-10,2026-09-11
6838,507,2024-08-13,2026-09-11
6839,7,2026-09-03,2026-09-11
6840,844,2023-03-24,2026-09-11
6841,861,2023-03-01,2026-09-11
6842,7,2026-09-03,2026-09-11
6843,916,2022-11-21,2026-09-11
6844,610,2024-03-08,2026-09-11
6846,810,2023-05-15,2026-09-11
6847,7,2026-09-03,2026-09-11
6848,7,2026-09-03,2026-09-11
6849,7,2026-09-03,2026-09-11
6850,7,2026-09-03,2026-09-11
6854,987,2022-08-18,2026-09-11
6855,928,2022-10-06,2026-09-11
6856,657,2023-10-27,2026-09-11
6857,7,2026-09-03,2026-09-11
6858,7,2026-09-03,2026-09-11
6859,916,2022-11-28,2026-09-11
6861,843,2023-03-27,2026-09-11
6862,460,2024-10-23,2026-09-11
6863,847,2023-03-21,2026-09-11
6864,7,2026-09-03,2026-09-11
6865,877,2023-01-11,2026-09-11
6867,7,2026-09-03,2026-09-11
6868,7,2026-09-03,2026-09-11
6869,852,2023-03-14,2026-09-11
6870,727,2023-09-14,2026-09-11
6872,373,2025-03-07,2026-09-11
6873,858,2023-03-06,2026-09-11
6874,905,2022-12-14,2026-09-11
6875,601,2024-03-26,2026-09-11
6876,7,2026-09-03,2026-09-11
6877,788,2023-06-16,2026-09-11
6878,7,2026-09-03,2026-09-11
6879,7,2026-09-03,2026-09-11
6881,544,2024-05-21,2026-09-11
6882,7,2026-09-03,2026-09-11
6884,171,2025-12-17,2026-09-11
6885,423,2024-12-16,2026-09-11
6886,7,2026-09-03,2026-09-11
6887,371,2025-03-10,2026-09-11
6890,549,2024-06-12,2026-09-11
6891,7,2026-09-03,2026-09-11
6892,7,2026-09-03,2026-09-11
6894,676,2023-11-29,2026-09-11
6895,744,2023-08-22,2026-09-11
6898,7,2026-09-03,2026-09-11
6899,592,2024-04-08,2026-09-11
6901,724,2023-09-19,2026-09-11
6902,771,2023-07-13,2026-09-11
6903,549,2024-06-12,2026-09-11
6904,626,2023-12-05,2026-09-11
6906,644,2024-01-15,2026-09-11
6907,149,2026-01-29,2026-09-11
6908,118,2026-03-25,2026-09-11
6909,323,2025-05-21,2026-09-11
6910,182,2025-12-11,2026-09-11
6911,7,2026-09-03,2026-09-11
6912,7,2026-09-03,2026-09-11
6913,473,2024-10-01,2026-09-11
6914,576,2024-05-03,2026-09-11
6915,7,2026-09-03,2026-09-11
6916,672,2023-12-05,2026-09-11
6917,7,2026-09-03,2026-09-11
6918,309,2025-06-10,2026-09-11
6919,467,2024-10-04,2026-09-11
6920,7,2026-09-03,2026-09-11
6921,174,2025-12-23,2026-09-11
6922,690,2023-11-09,2026-09-11
6923,477,2024-09-25,2026-09-11
6924,431,2024-12-03,2026-09-11
6925,318,2025-05-28,2026-09-11
6926,7,2026-09-03,2026-09-11
6927,7,2026-09-03,2026-09-11
6928,567,2024-05-16,2026-09-11
6929,590,2024-03-28,2026-09-11
6931,402,2025-01-15,2026-09-11
6932,7,2026-09-03,2026-09-11
6933,691,2023-11-08,2026-09-11
6934,147,2026-02-02,2026-09-11
6935,7,2026-09-03,2026-09-11
6936,339,2025-04-28,2026-09-11
6937,667,2023-12-12,2026-09-11
6938,7,2026-09-03,2026-09-11
6939,7,2026-09-03,2026-09-11
6940,7,2026-09-03,2026-09-11
6944,318,2025-05-28,2026-09-11
6945,69,2026-06-05,2026-09-11
6946,7,2026-09-03,2026-09-11
6947,37,2026-07-23,2026-09-11
6949,606,2024-03-08,2026-09-11
6950,7,2026-09-03,2026-09-11
6951,545,2024-06-18,2026-09-11
6952,547,2024-06-13,2026-09-11
6953,570,2024-05-13,2026-09-11
6955,417,2024-12-06,2026-09-11
6957,540,2024-06-25,2026-09-11
6958,502,2024-08-20,2026-09-11
6958A,160,2026-01-07,2026-09-11
6959,7,2026-09-03,2026-09-11
6961,154,2026-01-22,2026-09-11
6962,437,2024-11-26,2026-09-11
6963,7,2026-09-03,2026-09-11
6965,373,2025-03-07,2026-09-11
6967,477,2024-09-25,2026-09-11
6968,506,2024-08-14,2026-09-11
6969,488,2024-09-09,2026-09-11
6971,229,2025-10-02,2026-09-11
6972,7,2026-09-03,2026-09-11
6973,7,2026-09-03,2026-09-11
6976,7,2026-09-03,2026-09-11
6977,7,2026-09-03,2026-09-11
6979,7,2026-09-03,2026-09-11
6980,7,2026-09-03,2026-09-11
6982,421,2024-12-18,2026-09-11
6983,78,2026-05-25,2026-09-11
6984,7,2026-09-03,2026-09-11
6986,55,2026-06-26,2026-09-11
6987,7,2026-09-03,2026-09-11
6988,459,2024-10-23,2026-09-11
6990,7,2026-09-03,2026-09-11
6992,7,2026-09-03,2026-09-11
6994,402,2025-01-15,2026-09-11
6995,7,2026-09-03,2026-09-11
6996,427,2024-12-10,2026-09-11
6997,387,2024-12-16,2026-09-11
6999,7,2026-09-03,2026-09-11
7402,2609,2015-12-29,2026-09-11
7415,7,2026-09-03,2026-09-11
7418,7,2026-09-03,2026-09-11
7419,7,2026-09-03,2026-09-11
7422,7,2026-09-03,2026-09-11
7427,7,2026-09-03,2026-09-11
7443,7,2026-09-03,2026-09-11
7455,7,2026-09-03,2026-09-11
7507,7,2026-09-03,2026-09-11
7516,7,2026-09-03,2026-09-11
7530,7,2026-09-03,2026-09-11
7547,275,2025-07-29,2026-09-11
7551,7,2026-09-03,2026-09-11
7556,1427,2020-10-30,2026-09-11
7558,7,2026-09-03,2026-09-11
7561,7,2026-09-03,2026-09-11
7562,7,2026-09-03,2026-09-11
7566,7,2026-09-03,2026-09-11
7578,7,2026-09-03,2026-09-11
7583,7,2026-09-03,2026-09-11
7584,514,2024-07-26,2026-09-11
7590,7,2026-09-03,2026-09-11
7595,7,2026-09-03,2026-09-11
7607,7,2026-09-03,2026-09-11
7610,245,2025-09-09,2026-09-11
7631,368,2025-03-13,2026-09-11
7642,322,2025-05-22,2026-09-11
7669,7,2026-09-03,2026-09-11
7686,7,2026-09-03,2026-09-11
7689,34,2026-07-28,2026-09-11
7702,7,2026-09-03,2026-09-11
7703,446,2024-11-13,2026-09-11
7704,423,2024-12-16,2026-09-11
7705,437,2024-11-26,2026-09-11
7706,7,2026-09-03,2026-09-11
7707,7,2026-09-03,2026-09-11
7708,442,2024-11-15,2026-09-11
7709,380,2025-02-25,2026-09-11
7710,7,2026-09-03,2026-09-11
7711,198,2025-11-19,2026-09-11
7712,415,2024-12-26,2026-09-11
7713,370,2025-02-24,2026-09-11
7714,402,2025-01-15,2026-09-11
7715,402,2025-01-15,2026-09-11
7716,175,2025-10-28,2026-09-11
7717,200,2025-11-17,2026-09-11
7718,364,2025-03-18,2026-09-11
7719,7,2026-09-03,2026-09-11
7721,275,2025-07-29,2026-09-11
7722,430,2024-12-05,2026-09-11
7723,337,2025-04-30,2026-09-11
7724,7,2026-09-03,2026-09-11
7725,7,2026-09-03,2026-09-11
7726,7,2026-09-03,2026-09-11
7728,374,2025-03-06,2026-09-11
7729,7,2026-09-03,2026-09-11
7730,209,2025-11-04,2026-09-11
7731,7,2026-09-03,2026-09-11
7732,399,2025-01-14,2026-09-11
7734,379,2025-02-26,2026-09-11
7735,7,2026-09-03,2026-09-11
7736,366,2025-03-18,2026-09-11
7737,7,2026-09-03,2026-09-11
7738,221,2025-10-16,2026-09-11
7740,306,2025-06-16,2026-09-11
7742,7,2026-09-03,2026-09-11
7743,312,2025-05-20,2026-09-11
7744,192,2025-11-27,2026-09-11
7745,7,2026-09-03,2026-09-11
7747,280,2025-07-11,2026-09-11
7748,7,2026-09-03,2026-09-11
7749,307,2025-06-13,2026-09-11
7750,239,2025-09-17,2026-09-11
7751,255,2025-08-26,2026-09-11
7752,7,2026-09-03,2026-09-11
7753,266,2025-08-11,2026-09-11
7754,7,2026-09-03,2026-09-11
7756,7,2026-09-03,2026-09-11
7757,217,2025-10-20,2026-09-11
7758,7,2026-09-03,2026-09-11
7759,7,2026-09-03,2026-09-11
7760,96,2026-04-28,2026-09-11
7761,7,2026-09-03,2026-09-11
7762,7,2026-09-03,2026-09-11
7763,7,2026-09-03,2026-09-11
7764,7,2026-09-03,2026-09-11
7765,246,2025-09-08,2026-09-11
7767,181,2025-12-10,2026-09-11
7768,90,2026-05-07,2026-09-11
7769,192,2025-11-27,2026-09-11
7770,179,2025-12-10,2026-09-11
7771,7,2026-09-03,2026-09-11
7772,89,2026-05-08,2026-09-11
7773,7,2026-09-03,2026-09-11
7776,7,2026-09-03,2026-09-11
7777,175,2025-12-22,2026-09-11
7779,7,2026-09-03,2026-09-11
7780,239,2025-09-09,2026-09-11
7781,7,2026-09-03,2026-09-11
7782,202,2025-10-28,2026-09-11
7783,7,2026-09-03,2026-09-11
7784,7,2026-09-03,2026-09-11
7785,7,2026-09-03,2026-09-11
7786,199,2025-11-18,2026-09-11
7788,221,2025-10-16,2026-09-11
7789,7,2026-09-03,2026-09-11
7790,7,2026-09-03,2026-09-11
7791,214,2025-10-28,2026-09-11
7792,150,2026-01-28,2026-09-11
7794,101,2026-04-20,2026-09-11
7795,158,2026-01-16,2026-09-11
7796,7,2026-09-03,2026-09-11
7797,7,2026-09-03,2026-09-11
7798,7,2026-09-03,2026-09-11
7799,241,2025-09-15,2026-09-11
7801,7,2026-09-03,2026-09-11
7803,81,2026-05-20,2026-09-11
7805,175,2025-12-22,2026-09-11
7806,7,2026-09-03,2026-09-11
7808,7,2026-09-03,2026-09-11
7810,174,2025-12-23,2026-09-11
7811,117,2026-03-25,2026-09-11
7812,7,2026-09-03,2026-09-11
7813,7,2026-09-03,2026-09-11
7814,42,2026-07-16,2026-09-11
7815,7,2026-09-03,2026-09-11
7816,7,2026-09-03,2026-09-11
7818,83,2026-05-18,2026-09-11
7819,76,2026-05-27,2026-09-11
7820,97,2026-04-27,2026-09-11
7821,102,2026-04-20,2026-09-11
7822,115,2026-03-30,2026-09-11
7823,144,2026-02-05,2026-09-11
7824,7,2026-09-03,2026-09-11
7825,7,2026-09-03,2026-09-11
7826,7,2026-09-03,2026-09-11
7827,74,2026-05-29,2026-09-11
7828,100,2026-04-22,2026-09-11
7829,7,2026-09-03,2026-09-11
7831,7,2026-09-03,2026-09-11
7832,7,2026-09-03,2026-09-11
7833,7,2026-09-03,2026-09-11
7835,36,2026-07-24,2026-09-11
7836,7,2026-09-03,2026-09-11
7837,7,2026-09-03,2026-09-11
7839,63,2026-06-15,2026-09-11
7840,7,2026-09-03,2026-09-11
7841,7,2026-09-03,2026-09-11
7842,87,2026-05-11,2026-09-11
7843,7,2026-09-03,2026-09-11
7846,7,2026-09-03,2026-09-11
7847,7,2026-09-03,2026-09-11
7848,7,2026-09-03,2026-09-11
7849,7,2026-09-03,2026-09-11
7850,7,2026-09-03,2026-09-11
7851,7,2026-09-03,2026-09-11
7853,7,2026-09-03,2026-09-11
7854,7,2026-09-03,2026-09-11
7855,24,2026-08-11,2026-09-11
7856,7,2026-09-03,2026-09-11
7857,7,2026-09-03,2026-09-11
7858,7,2026-09-03,2026-09-11
7860,7,2026-09-03,2026-09-11
7861,7,2026-09-03,2026-09-11
7862,7,2026-09-03,2026-09-11
7863,7,2026-09-03,2026-09-11
7865,7,2026-09-03,2026-09-11
7866,7,2026-09-03,2026-09-11
7867,7,2026-09-03,2026-09-11
7868,7,2026-09-03,2026-09-11
7869,7,2026-09-03,2026-09-11
7870,7,2026-09-03,2026-09-11
7871,7,2026-09-03,2026-09-11
7872,7,2026-09-03,2026-09-11
7873,7,2026-09-03,2026-09-11
7875,7,2026-09-03,2026-09-11
7876,7,2026-09-03,2026-09-11
7877,7,2026-09-03,2026-09-11
7878,7,2026-09-03,2026-09-11
7879,7,2026-09-03,2026-09-11
7880,7,2026-09-03,2026-09-11
7881,7,2026-09-03,2026-09-11
7882,7,2026-09-03,2026-09-11
7883,7,2026-09-03,2026-09-11
7885,7,2026-09-03,2026-09-11
7886,7,2026-09-03,2026-09-11
7887,7,2026-09-03,2026-09-11
7888,7,2026-09-03,2026-09-11
7889,7,2026-09-03,2026-09-11
7890,7,2026-09-03,2026-09-11
7891,7,2026-09-03,2026-09-11
7892,7,2026-09-03,2026-09-11
7893,7,2026-09-03,2026-09-11
7894,7,2026-09-03,2026-09-11
7895,7,2026-09-03,2026-09-11
7896,7,2026-09-03,2026-09-11
7897,7,2026-09-03,2026-09-11
7898,7,2026-09-03,2026-09-11
7899,7,2026-09-03,2026-09-11
7901,7,2026-09-03,2026-09-11
7902,7,2026-09-03,2026-09-11
7904,7,2026-09-03,2026-09-11
7907,7,2026-09-03,2026-09-11
7909,7,2026-09-03,2026-09-11
7911,7,2026-09-03,2026-09-11
7912,7,2026-09-03,2026-09-11
7913,7,2026-09-03,2026-09-11
7914,7,2026-09-03,2026-09-11
7915,7,2026-09-03,2026-09-11
7917,7,2026-09-03,2026-09-11
7918,7,2026-09-03,2026-09-11
7919,7,2026-09-03,2026-09-11
7920,7,2026-09-03,2026-09-11
7921,7,2026-09-03,2026-09-11
7922,7,2026-09-03,2026-09-11
7924,7,2026-09-03,2026-09-11
7925,7,2026-09-03,2026-09-11
7926,7,2026-09-03,2026-09-11
7927,7,2026-09-03,2026-09-11
7928,7,2026-09-03,2026-09-11
7929,7,2026-09-03,2026-09-11
7930,7,2026-09-03,2026-09-11
7931,7,2026-09-03,2026-09-11
7932,7,2026-09-03,2026-09-11
7933,7,2026-09-03,2026-09-11
7934,2,2026-09-10,2026-09-11
7935,7,2026-09-03,2026-09-11
7936,7,2026-09-03,2026-09-11
7939,7,2026-09-03,2026-09-11
7942,7,2026-09-03,2026-09-11
7943,7,2026-09-03,2026-09-11
7944,7,2026-09-03,2026-09-11
7945,7,2026-09-03,2026-09-11
8011,2850,2015-01-05,2026-09-11
8016,2850,2015-01-05,2026-09-11
8021,2843,2015-01-05,2026-09-11
8024,2850,2015-01-05,2026-09-11
8027,2749,2015-06-09,2026-09-11
8028,1992,2018-07-10,2026-09-11
8032,2850,2015-01-05,2026-09-11
8033,2840,2015-01-05,2026-09-11
8034,2843,2015-01-05,2026-09-11
8038,2850,2015-01-05,2026-09-11
8039,2850,2015-01-05,2026-09-11
8040,2843,2015-01-05,2026-09-11
8042,2850,2015-01-05,2026-09-11
8043,2850,2015-01-05,2026-09-11
8044,2850,2015-01-05,2026-09-11
8045,426,2024-12-11,2026-09-11
8046,2850,2015-01-05,2026-09-11
8047,2848,2015-01-05,2026-09-11
8048,2850,2015-01-05,2026-09-11
8049,2850,2015-01-05,2026-09-11
8050,2850,2015-01-05,2026-09-11
8053,326,2015-01-05,2016-05-10
8054,2850,2015-01-05,2026-09-11
8058,7,2026-09-03,2026-09-11
8059,2848,2015-01-05,2026-09-09
8064,2850,2015-01-05,2026-09-11
8066,2847,2015-01-05,2026-09-11
8067,2821,2015-01-05,2026-09-11
8068,2850,2015-01-05,2026-09-11
8069,2850,2015-01-05,2026-09-11
8070,2833,2015-01-05,2026-09-11
8071,2850,2015-01-05,2026-09-11
8072,2841,2015-01-05,2026-09-11
8074,2850,2015-01-05,2026-09-11
8076,2850,2015-01-05,2026-09-11
8077,2778,2015-01-05,2026-09-11
8079,400,2015-01-05,2016-08-24
8080,2575,2015-01-05,2026-09-11
8081,2850,2015-01-05,2026-09-11
8082,421,2015-01-05,2016-09-23
8083,2850,2015-01-05,2026-09-11
8084,2850,2015-01-05,2026-09-11
8085,2843,2015-01-05,2026-09-11
8086,2850,2015-01-05,2026-09-11
8087,2846,2015-01-05,2026-09-11
8088,2850,2015-01-05,2026-09-11
8089,1451,2020-09-23,2026-09-11
8091,2844,2015-01-05,2026-09-11
8092,2850,2015-01-05,2026-09-11
8093,2831,2015-01-05,2026-09-11
8096,2850,2015-01-05,2026-09-11
8097,2850,2015-01-05,2026-09-11
8098,7,2026-09-03,2026-09-11
8099,2850,2015-01-05,2026-09-11
8101,2775,2015-01-05,2026-09-11
8102,168,2025-12-22,2026-09-11
8103,2843,2015-01-05,2026-09-11
8104,1858,2019-01-17,2026-09-11
8105,2844,2015-01-05,2026-09-11
8107,2832,2015-01-05,2026-09-11
